IP地址,端口,TLS,数据中心,源IP位置,地区,城市,地区(中文),国家,城市(中文),国旗,网络延迟,下载速度
188.130.206.93,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,206 ms,2853 kB/s
51.89.1.231,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,341 ms,2849 kB/s
138.2.39.24,443,true,KIX,JP,Asia Pacific,Osaka,亚洲,日本,大阪,🇯🇵,192 ms,2848 kB/s
45.38.145.212,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,167 ms,2847 kB/s
31.56.222.179,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,296 ms,2847 kB/s
46.8.229.48,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,254 ms,2844 kB/s
31.57.62.145,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,210 ms,2844 kB/s
31.57.62.172,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,209 ms,2842 kB/s
194.233.164.161,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,233 ms,2842 kB/s
206.189.105.167,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,293 ms,2839 kB/s
194.87.209.36,2053,true,DME,RU,Europe,Moscow,欧洲,俄罗斯联邦,莫斯科,🇷🇺,317 ms,2838 kB/s
178.255.222.148,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,301 ms,2817 kB/s
217.60.38.191,8443,true,HKG,HK,Asia Pacific,Hong Kong,亚洲,香港,香港,🇭🇰,331 ms,2815 kB/s
195.133.59.174,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,261 ms,2814 kB/s
194.87.18.188,2053,true,ZRH,CH,Europe,Zurich,欧洲,瑞士,苏黎世,🇨🇭,220 ms,2813 kB/s
188.130.206.202,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,204 ms,2809 kB/s
178.128.243.184,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,311 ms,2798 kB/s
31.57.107.100,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,217 ms,2793 kB/s
46.8.64.53,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,225 ms,2788 kB/s
45.112.195.161,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,184 ms,2788 kB/s
158.178.145.65,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,241 ms,2787 kB/s
95.182.115.72,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,222 ms,2781 kB/s
91.107.153.166,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,2776 kB/s
143.42.55.156,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,287 ms,2774 kB/s
104.252.127.63,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,216 ms,2759 kB/s
31.57.105.242,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,212 ms,2756 kB/s
217.60.37.144,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,224 ms,2755 kB/s
194.233.167.212,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,278 ms,2754 kB/s
45.38.145.151,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,210 ms,2753 kB/s
193.123.241.127,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,236 ms,2753 kB/s
46.62.139.251,2053,true,FRA,FI,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,208 ms,2748 kB/s
91.149.239.64,443,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,232 ms,2747 kB/s
207.154.235.16,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,321 ms,2743 kB/s
91.107.183.182,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,2733 kB/s
194.233.167.176,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,243 ms,2732 kB/s
188.130.154.231,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,211 ms,2731 kB/s
162.19.247.5,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,164 ms,2729 kB/s
194.87.45.19,2053,true,MAD,ES,Europe,Madrid,欧洲,西班牙,马德里,🇪🇸,250 ms,2724 kB/s
192.46.237.224,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,256 ms,2724 kB/s
45.38.145.131,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,162 ms,2723 kB/s
167.99.131.6,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,244 ms,2722 kB/s
64.181.227.82,443,true,SJC,US,North America,San Jose,北美洲,美国,圣何塞,🇺🇸,186 ms,2712 kB/s
94.23.147.217,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,188 ms,2712 kB/s
138.197.130.177,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,257 ms,2707 kB/s
194.87.29.79,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,216 ms,2704 kB/s
91.107.129.135,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,223 ms,2701 kB/s
31.57.107.41,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,230 ms,2692 kB/s
45.38.145.77,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,177 ms,2688 kB/s
31.57.62.145,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,208 ms,2688 kB/s
91.107.170.178,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,207 ms,2687 kB/s
134.122.41.95,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,256 ms,2684 kB/s
109.248.162.47,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,296 ms,2681 kB/s
45.38.145.122,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,169 ms,2678 kB/s
31.57.62.57,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,225 ms,2675 kB/s
116.203.252.143,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,2675 kB/s
91.107.249.210,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,200 ms,2673 kB/s
195.133.39.107,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,311 ms,2670 kB/s
134.185.114.52,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,236 ms,2669 kB/s
91.107.177.18,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,181 ms,2667 kB/s
31.57.106.157,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,212 ms,2666 kB/s
152.228.134.184,2053,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,190 ms,2652 kB/s
104.248.145.216,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,254 ms,2649 kB/s
5.75.237.184,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,183 ms,2649 kB/s
45.38.145.170,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,172 ms,2646 kB/s
51.91.254.50,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,194 ms,2643 kB/s
91.107.167.114,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,2640 kB/s
45.38.145.252,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,186 ms,2639 kB/s
178.32.43.41,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,191 ms,2622 kB/s
51.195.41.38,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,2621 kB/s
178.128.232.102,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,285 ms,2620 kB/s
45.38.145.156,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,217 ms,2620 kB/s
31.57.62.224,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,208 ms,2617 kB/s
91.107.168.71,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,185 ms,2616 kB/s
138.197.142.68,443,true,YYZ,CA,North America,Toronto,北美洲,加拿大,多伦多,🇨🇦,289 ms,2614 kB/s
217.60.36.58,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,195 ms,2598 kB/s
207.154.232.202,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,284 ms,2594 kB/s
217.60.39.223,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,183 ms,2593 kB/s
138.197.180.10,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,254 ms,2590 kB/s
49.12.174.100,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,247 ms,2589 kB/s
46.8.232.203,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,224 ms,2588 kB/s
45.38.145.104,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,162 ms,2587 kB/s
192.46.237.145,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,266 ms,2579 kB/s
51.91.252.34,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,201 ms,2578 kB/s
185.92.183.41,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,226 ms,2577 kB/s
138.197.183.219,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,283 ms,2577 kB/s
51.91.254.22,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,203 ms,2562 kB/s
158.180.39.54,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,187 ms,2560 kB/s
185.92.183.239,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,210 ms,2557 kB/s
132.226.22.204,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,231 ms,2553 kB/s
178.128.201.241,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,249 ms,2553 kB/s
109.74.194.223,443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,273 ms,2551 kB/s
46.8.236.210,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,219 ms,2550 kB/s
45.91.193.163,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,250 ms,2544 kB/s
152.69.234.45,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,235 ms,2543 kB/s
31.57.107.41,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,224 ms,2535 kB/s
104.248.130.109,2087,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,279 ms,2528 kB/s
207.154.241.106,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,260 ms,2522 kB/s
31.57.62.60,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,220 ms,2519 kB/s
188.215.31.178,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,220 ms,2515 kB/s
51.91.252.213,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,349 ms,2514 kB/s
188.215.31.97,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,233 ms,2505 kB/s
188.215.31.110,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,213 ms,2503 kB/s
40.160.15.103,443,true,IAD,US,North America,Ashburn,北美洲,美国,阿什本,🇺🇸,259 ms,2503 kB/s
95.182.99.60,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,228 ms,2499 kB/s
188.215.31.97,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,219 ms,2498 kB/s
31.57.61.66,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,253 ms,2497 kB/s
194.87.27.183,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,286 ms,2494 kB/s
95.216.146.246,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,213 ms,2493 kB/s
78.47.146.151,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,173 ms,2490 kB/s
193.164.155.38,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,213 ms,2488 kB/s
207.154.192.62,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,329 ms,2485 kB/s
45.38.145.169,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,161 ms,2478 kB/s
5.75.196.98,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,200 ms,2473 kB/s
139.162.145.155,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,280 ms,2473 kB/s
64.181.218.67,443,true,ORD,US,North America,Chicago,北美洲,美国,芝加哥,🇺🇸,268 ms,2470 kB/s
194.87.199.13,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,262 ms,2466 kB/s
91.149.253.213,2053,true,WAW,PL,Europe,Warsaw,欧洲,波兰,华沙,🇵🇱,293 ms,2461 kB/s
45.38.145.251,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,206 ms,2461 kB/s
139.144.71.10,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,248 ms,2460 kB/s
161.118.139.228,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,381 ms,2453 kB/s
45.38.145.177,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,163 ms,2451 kB/s
31.56.222.200,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,299 ms,2450 kB/s
152.228.135.195,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,205 ms,2450 kB/s
51.195.102.49,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,2442 kB/s
45.38.139.192,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,235 ms,2442 kB/s
46.8.224.150,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,167 ms,2436 kB/s
217.60.252.232,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,191 ms,2428 kB/s
31.57.93.4,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,223 ms,2426 kB/s
94.23.167.32,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,220 ms,2424 kB/s
109.206.236.216,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,211 ms,2419 kB/s
31.57.107.115,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,218 ms,2415 kB/s
31.56.204.246,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,209 ms,2414 kB/s
31.57.62.127,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,220 ms,2412 kB/s
51.195.119.195,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,179 ms,2409 kB/s
136.243.158.44,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,180 ms,2408 kB/s
91.107.138.118,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,197 ms,2404 kB/s
45.38.139.218,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,225 ms,2404 kB/s
31.57.105.224,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,223 ms,2402 kB/s
45.95.80.103,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,238 ms,2402 kB/s
5.178.110.174,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,339 ms,2400 kB/s
95.217.195.186,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,202 ms,2394 kB/s
46.8.232.203,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,206 ms,2389 kB/s
157.230.103.183,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,245 ms,2384 kB/s
109.248.163.71,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,207 ms,2381 kB/s
139.144.77.159,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,232 ms,2380 kB/s
31.56.197.129,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,328 ms,2371 kB/s
194.233.169.196,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,252 ms,2369 kB/s
116.203.139.213,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,2365 kB/s
195.201.239.189,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,175 ms,2364 kB/s
135.181.24.130,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,196 ms,2363 kB/s
194.87.208.54,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,315 ms,2361 kB/s
91.107.151.39,2083,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,2356 kB/s
45.38.145.10,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,165 ms,2356 kB/s
188.130.206.82,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,226 ms,2353 kB/s
51.91.250.92,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,2344 kB/s
194.195.246.89,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,248 ms,2344 kB/s
129.146.46.164,443,true,LAX,US,North America,Los Angeles,北美洲,美国,洛杉矶,🇺🇸,302 ms,2334 kB/s
46.8.229.218,8443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,259 ms,2326 kB/s
194.87.26.132,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,252 ms,2325 kB/s
91.107.151.39,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,176 ms,2319 kB/s
31.57.61.76,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,219 ms,2317 kB/s
31.56.237.224,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,236 ms,2317 kB/s
135.181.197.230,2053,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,196 ms,2317 kB/s
194.87.230.160,443,true,SOF,BG,Europe,Sofia,欧洲,保加利亚,索非亚,🇧🇬,323 ms,2316 kB/s
37.59.96.21,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,189 ms,2311 kB/s
172.232.157.252,8443,true,ARN,SE,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,277 ms,2310 kB/s
152.228.135.72,8443,true,FRA,FR,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,192 ms,2310 kB/s
31.56.196.63,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,549 ms,2309 kB/s
188.215.31.82,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,220 ms,2302 kB/s
45.38.143.32,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,230 ms,2283 kB/s
31.56.197.86,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,210 ms,2281 kB/s
194.87.62.179,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,359 ms,2275 kB/s
51.91.251.144,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,206 ms,2275 kB/s
46.8.70.14,443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,206 ms,2273 kB/s
195.201.231.143,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,187 ms,2271 kB/s
51.91.255.97,443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,192 ms,2265 kB/s
65.109.205.229,8443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,202 ms,2262 kB/s
91.107.178.38,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,164 ms,2259 kB/s
138.68.164.36,8443,true,LHR,GB,Europe,London,欧洲,英国,伦敦,🇬🇧,281 ms,2258 kB/s
158.179.165.163,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,252 ms,2253 kB/s
185.92.180.35,443,true,MCI,US,North America,Kansas City,北美洲,美国,堪萨斯城,🇺🇸,232 ms,2245 kB/s
5.178.96.153,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,370 ms,2244 kB/s
91.107.134.154,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,171 ms,2243 kB/s
188.166.43.103,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,291 ms,2237 kB/s
194.87.200.151,2053,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,341 ms,2236 kB/s
31.56.237.249,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,2236 kB/s
51.89.23.134,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,188 ms,2235 kB/s
195.133.79.154,443,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,284 ms,2222 kB/s
87.98.235.174,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,174 ms,2216 kB/s
5.75.203.78,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,189 ms,2216 kB/s
188.130.207.30,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,180 ms,2191 kB/s
188.245.46.127,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,166 ms,2179 kB/s
152.69.228.177,443,true,SIN,SG,Asia Pacific,Singapore,亚洲,新加坡,新加坡,🇸🇬,262 ms,2179 kB/s
65.109.185.85,2087,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,201 ms,2178 kB/s
172.104.225.246,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,241 ms,2176 kB/s
45.38.145.157,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,318 ms,2175 kB/s
188.130.206.135,2053,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,222 ms,2175 kB/s
64.181.247.243,443,true,SJC,US,North America,San Jose,北美洲,美国,圣何塞,🇺🇸,191 ms,2169 kB/s
31.56.237.231,8443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,244 ms,2167 kB/s
5.39.249.10,2053,true,DUS,DE,Europe,Düsseldorf,欧洲,德国,杜塞尔多夫,🇩🇪,257 ms,2166 kB/s
37.27.85.102,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,202 ms,2154 kB/s
51.38.224.25,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,193 ms,2151 kB/s
217.60.252.25,8443,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,177 ms,2144 kB/s
45.38.145.245,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,252 ms,2134 kB/s
31.57.61.217,443,true,HEL,FI,Europe,Helsinki,欧洲,芬兰,赫尔辛基,🇫🇮,268 ms,2131 kB/s
54.36.98.76,2053,true,CDG,FR,Europe,Paris,欧洲,法国,巴黎,🇫🇷,213 ms,2131 kB/s
194.87.89.41,443,true,RIX,LV,Europe,Riga,欧洲,拉脱维亚,里加,🇱🇻,321 ms,2125 kB/s
172.104.205.39,443,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,253 ms,2125 kB/s
31.57.62.127,8443,true,ARN,FI,Europe,Stockholm,欧洲,瑞典,斯德哥尔摩,🇸🇪,224 ms,2123 kB/s
91.107.173.27,2053,true,FRA,DE,Europe,Frankfurt,欧洲,德国,法兰克福,🇩🇪,178 ms,2115 kB/s
31.56.222.76,2087,true,AMS,NL,Europe,Amsterdam,欧洲,荷兰,阿姆斯特丹,🇳🇱,294 ms,2115 kB/s
